Sample	1,3-Dihydroxyacetone	2' fucosyl lactose	2'-Deoxyinosine	2'-Deoxyuridine	2-Aminobutyrate	2-Hydroxybutyrate	2-Hydroxyglutarate	2-Hydroxyisobutyrate	2-Hydroxyisovalerate	2-Oxoglutarate	3' fucosyl lactose	3'-sialyllactose	3-Hydroxybutyrate	3-Phenyllactate	4-Aminobutyrate	4-Hydroxybenzoate	4-Hydroxyphenylacetate	4-Hydroxyphenyllactate	5,6-Dihydrouracil	5-Aminopentanoate	6' sialyllactose	Acetaminophen	Acetate	Acetoin	Alanine	Allantoin	Arabinose	Arginine	Ascorbate	Asparagine	Aspartate	Betaine	Butyrate	Cadaverine	Carnitine	Choline	Citrate	Citrulline	Creatine	Creatinine	Cytidine	Cytosine	DL-methionine-sulfoxide	Desaminotyrosine	Dimethylamine	Ethanol	Ethanolamine	Ethyl-beta-D-glucuronide	Formate	Fucose	Fumarate	Galactose	Glucose	Glutamate	Glutamine	Glutarate	Glycerol	Glycine	Guanosine	Histidine	Hypoxanthine	Indole-3-acetate	Indole-3-lactate	Inosine	Isobutyrate	Isoleucine	Isopropanol	Isovalerate	Lactate	Lacto-N-fucopentaose I	Lacto-N-fucopentaose III	Lactodifucotetraose	Lactose	Leucine	Lysine	Malate	Methanol	Methionine	Methylamine	Methylsuccinate	N,N-Dimethylglycine	N-Acetylglucosamine	N-Acetylneuraminate	N-Carbamoyl-beta-alanine	N-Methylhydantoin	Nicotinate	O-Acetylcarnitine	Ornithine	Phenol	Phenylacetate	Phenylalanine	Proline	Propionate	Propylene glycol	Putrescine	Pyroglutamate	Pyruvate	Ribose	Sarcosine	Serine	Succinate	Taurine	Threonine	Thymidine	Thymine	Trimethylamine	Tryptophan	Tyramine	Tyrosine	Uracil	Urea	Uridine	Urocanate	Valerate	Valine	Xylose	myo-Inositol	p-Cresol	beta-Alanine	beta-Pseudouridine
EP.29.2	5.838845566	0	0	0	239.3926682	0	0	38.53638074	47.87853364	0	0	0	112.1058349	0	251.0703593	0	0	0	121.4479878	1125.729425	0	0	51721.66179	38.53638074	1799.532203	0	0	98.09260551	0	96.92483639	978.5905168	0	6488.125193	1875.437196	0	10.50992202	0	0	21.01984404	35.0330734	0	0	24.52315138	0	42.03968807	2424.288679	0	0	36.20084251	193.8496728	37.36861162	561.6969434	387.6993456	2263.136541	277.9290489	0	5787.463725	867.6524511	33.86530428	141.3000627	204.3595948	0	0	0	1665.238755	618.91763	170.4942905	1821.719817	135.4612171	0	0	0	0	694.8226223	423.9001881	205.5273639	51.38184098	363.1761942	103.9314511	29.19422783	0	295.4455856	0	0	0	0	0	279.0968181	0	710.0036208	463.6043379	173.9975979	12961.06939	12.84546025	128.4546025	0	0	0	0	335.1497355	73.56945413	2124.172017	505.644026	53.71737921	165.8232141	28.02645872	52.54961009	14.01322936	673.8027783	255.7414358	0	46.71076453	0	221.8761315	879.3301422	0	0	307.1232768	0	19.85207492
EF.33.2	0	0	64.97834198	83.25350067	171.5834343	69.039488359999993	247.7299288	4.061146374	13.19872572	227.4241969	0	0	0	0	128.9413974	0	670.0891517	29.44331121	0	2203.171908	0	0	42255.21273	0	3094.593537	0	0	678.2114445	0	243.6687824	1590.954092	29.44331121	2326.021586	78.1770677	32.48917099	55.84076264	254.836935	0	1163.518436	47.71846989	0	0	32.48917099	0	20.30573187	2171.698023	0	4.061146374	51.77961627	612.2178159	307.6318378	2438.718398	1173.671302	7486.72334	468.0471196	0	5961.762877	1857.974466	53.81018945	300.5248317	216.2560444	187.8280198	0	34.519744179999996	1248.80251	1103.616527	102.5439459	1123.922259	416.2675033	0	0	0	0	1252.863656	1586.892946	423.3745095	38.58089055	510.6891565	17.259872089999998	237.5770629	0	814.259848	299.5095451	0	46.7031833	146.2012695	0	136.0484035	0	599.0190902	630.4929746	326.9222831	11060.53215	11.16815253	81.22292748	775.6789574	74.11592132	511.7044431	4.061146374	900.5592084	1765.583386	2303.685281	960.4611174	85.28407385	173.6140075	0	160.4152818	0	746.2356462	317.7847038	0	87.31464704	90.36050682	65.99362858	1563.541354	0	0	188.8433064	1631.565556	0
EF.34.2	7.537144329	0	0	23.68816789	104.4432857	0	1901.513841	44.14613107	59.22041972	106.5967555	0	0	62.45062444	0	34.45551693	0	903.3805845	136.7453328	0	897.99691	0	0	36069.54255	95.82940646	1393.294966	0	0	124.9012489	0	0	1110.113686	21.53469808	5658.241921	324.0972061	0	8.613879233	0	321.9437363	77.52491309	0	0	0	33.378782030000004	0	25.8416377	1605.411742	0	0	65.68082915	73.21797348	36.60898674	356.3992533	221.8073902	11661.03901	174.4310545	0	4305.862881	6240.755504	16.15102356	295.0253637	79.6783829	54.91348011	172.2775847	12.92081885	1430.980688	558.8254152	83.98532252	1806.761169	35.53225183	0	0	0	0	606.201751	795.7070941	0	24.76490279	273.4906656	0	92.59920175	7.537144329	262.7233166	0	0	0	63.52735934	0	0	0	717.1054461	311.1763873	1916.588129	8101.353418	0	2580.933565	391.9315051	0	0	574.9764388	411.3127334	1460.05253	1165.027166	542.6743917	0	40.91592636	0	313.3298571	278.8743402	402.6988541	180.8914639	0	0	39.83919145	192.7355478	751.560963	0	0	0	732.1797348	0
BF.13.2	206.9360227	0	57.90802283	41.72783998	0	115.8160457	0	52.7984914	157.5438856	0	357.6671998	0	139.6605256	0	235.8900342	0	15.32859428	87.71362281	0	5131.672729	0	0	98418.09115	304.0171198	3292.241415	0	0	293.79805699999997	0	165.2081828	4824.249255	34.06354284	96.22950852	4006.724226	408.7625141	511.8047312	0	0	131.1446399	0	0	195.8653713	35.76671998	138.8089371	0	4648.822009	453.8967083	33.21195427	11403.62255	7316.849002	439.4197026	10043.63561	14754.62358	5196.39346	0	0	5003.934443	3792.975495	0	0	176.2788342	0	0	61.31437711	345.7449598	923.1220109	105.5969828	288.6885256	18245.28513	0	560.3452797	0	0	942.7085481	1654.636593	1284.195565	33.21195427	505.8436112	0	0	0	5446.7605	2066.805462	0	0	163.5050056	50.24372569	229.9289142	0	95.37791995	571.4159311	866.9171653	11286.95492	6478.034259	2332.501096	0	1192.223999	0	237.5932113	0	89519.84217	2667.175404	1329.329759	132.8478171	66.42390854	25.54765713	174.5756571	43.43101712	689.7867425	407.0593369	0	182.2399542	0	0	1277.382856	0	1596.728571	35.76671998	112.4096914	0
BP.22.2	6.051085799	0	0	0	442.5937042	172.8881657	1632.928725	0	69.15526628	138.3105326	0	0	56.18865385	195.3636272	230.8057012	0	43.22204142	1232.692621	0	0	0	0	25510.51329	28.52654734	6909.475542	0	188.4481006	537.6821953	0	0	3921.968039	197.9569497	44.95092308	684.6371361	51.00200888	193.6347456	6752.147311	0	758.9790474	357.0140622	0	0	6.915526628	0	0	1084.008799	71.74858876	15.55993491	1925.109725	707.9770385	250.6878403	1103.026497	1970.060648	4609.198497	350.0985355	0	4385.308323	5926.60632	15.55993491	414.9315977	108.0551036	0	287.8587959	0	8.644408285	681.1793728	347.505213	12.96661243	18907.91424	0	0	0	402.8294261	964.7159646	1313.950059	563.6154202	21.61102071	242.043432	40.62871894	18.1532574	12.96661243	246.3656361	0	0	75.20635208	0	8.644408285	143.4971775	0	54.45977219	537.6821953	2655.562225	454.6958758	3636.702565	113.2417485	554.106571	5248.02027	718.3503285	10.37328994	228.2123787	9045.508829	682.0438137	539.411077	0	31.11986982	0	83.85076036	41.49315977	545.4621628	363.9295888	0	19.88213905	0	0	2506.878403	107.1906627	4988.688021	0	0	0
BP.23.2	193.7330669	0	0	0	66.80450583	0	394.1465844	15.03101381	86.01080126	169.5164336	0	0	273.0634176	88.51597023	439.2396259	0	298.9501636	253.8571222	231.3106015	1539.843859	0	0	131772.7228	161.1658703	1762.803898	0	60.95911157	340.7029798	0	120.2481105	2229.600382	0	3069.667043	16934.10717	12.52584484	0	222.9600382	0	38.41259086	0	0	0	14.19595749	70.97978745	0	3092.213564	0	38.41259086	30.89708395	401.6620913	129.4337301	949.4590392	3100.564127	4738.109576	0	256.3622911	3970.692816	616.2715663	0	94.36136449	185.3825037	0	144.4647439	81.83551965	983.6963484	237.991052	87.68091391	758.2311412	25869.20983	0	0	0	0	289.7645441	3949.816407	360.7443315	43.42292879	185.3825037	0	54.27866099	0	417.5281615	520.24008920000006	0	144.4647439	146.9699128	0	472.6418788	0	346.548374	124.4233921	296.4449946	10406.4719	38.41259086	327.3420786	0	540.2814409	400.827035	0	342.3730924	317.3214027	1305.193033	657.1893262	0	96.86653346	36.74247821	51.77349202	163.6710393	197.0732922	306.4656705	0	197.9083485	0	0	422.5384994	0	120.2481105	126.0935048	0	0
EF.41.2	0	0	19.87631741	0	250.7473888	0	1241.505364	10.70263245	480.0895127	79.50526963	0	0	129.9605369	160.5394867	0	0	16.81842242	129.9605369	0	0	0	0	92660.33385	125.3736944	5088.337256	0	0	152.8947493	0	0	1085.55272	0	7560.645352	1879.076469	527.486885	64.2157947	1236.918522	0	1687.958032	74.91842715	0	0	27.52105487	0	0	2374.455456	0	9.173684957	99.38158703	62.6868472	33.63684484	2938.637081	767.5316414	8583.511225	336.3684484	0	9107.940215	785.8790113	45.86842478	65.74474219	119.2579044	0	125.3736944	0	1557.997495	759.8869039	96.32369205	570.2974148	614.6368921	0	0	0	0	1388.284323	1480.021173	0	53.51316225	573.3553098	25.99210738	0	10.70263245	171.2421192	0	0	0	169.7131717	105.497377	357.7737133	0	750.713219	377.6500307	134.5473794	12967.00369	192.6473841	212.5237015	210.994754	172.7710667	0	0	788.9369063	122.3157994	2299.537029	732.365849	0	151.3658018	174.3000142	307.3184461	441.8658254	366.9473983	880.6737558	0	67.27368968	0	0	1677.2554	0	0	247.6894938	94.79474455	0
EP.33.2	0	0	0	0	133.5979154	0	1765.719115	602.3039353	233.796352	125.8047037	0	0	0	0	46.75927039	0	312.8417853	26.71958308	0	502.1054988	0	0	38334.80851	83.49869713	1600.948353	0	0	56.77911405	0	0	752.6015902	0	3122.851273	6007.45293	6.679895771	0	0	0	32.28616289	0	0	0	18.92637135	0	0	801.5874925	0	0	37.8527427	123.5780718	148.0710229	477.6125476	142.5044431	6292.461816	317.29504910000003	59.00574597	6660.969399	949.6585154	17.81305539	173.67729	52.3258502	136.9378633	0	16.69973943	1576.455402	435.3065411	89.06527694	1787.985435	71.25222155	0	0	0	0	585.6041959	821.6271798	572.2444044	32.28616289	267.1958308	128.0313356	193.7169774	0	0	0	0	17.81305539	115.78486	0	257.1759872	0	733.6752188	305.0485735	220.4365604	12384.52676	8.906527694	605.6438832	685.8026325	24.49295116	0	0	242.7028797	6657.629451	65.68564175	455.3462284	44.53263847	64.57232578	38.96605866	56.77911405	46.75927039	401.9070622	202.623505	0	32.28616289	0	0	773.7545934	0	0	297.2553618	1588.701877	0
BP.30.2	15.48799568	0	0	73.9982016	58.51020592	0	2032.369211	24.09243773	0	0	0	0	106.6950814	137.6710727	279.6443665	0	29.25510296	592.846057	0	137.6710727	0	0	39722.40671	246.0870425	4745.349789	0	101.5324161	1284.643198	0	0	1825.862602	0	99.81152774	116.1599676	67.11464796	428.5012139	18672.49969	0	1212.365884	258.1332614	0	196.1812787	61.95198274	0	0	1015.324161	308.0390253	0	18327.46156	7300.008632	11.18577466	5282.266972	3919.323352	7912.644906	493.8949735	0	8496.026077	1596.124	0	162.6239547	76.57953421	0	189.297725	0	0	1327.665408	259.8541498	0	23168.32065	431.9429907	1088.461919	0	0	1545.357792	1351.757846	494.7554177	25.81332614	249.5288194	14.62755148	0	1.720888409	2306.850913	3887.486917	0	6.883553637	64.53331535	18.0693283	154.0195126	0	46.46398705	838.0726553	835.4913227	15.48799568	10435.46731	0	0	2846.349429	0	16.34843989	1275.178311	1647.750652	801.9339987	1754.445733	159.1821779	40.44087762	0	191.8790576	0	837.2122111	189.297725	0	140.2524054	0	21.51110512	2131.320295	0	0	0	29.25510296	48.18487546
EF.43.2	6.488743984	0	38.9324639	80.02784247	112.4715624	80.02784247	6506.047301	12.97748797	81.1092998	237.9206127	0	0	70.29472649	0	794.871138	0	1574.601873	908.4241577	0	1086.864617	0	0	30569.55437	76.78347048	3026.999068	0	0	218.4543808	0	165.4629716	2939.401025	0	3390.368732	10982.19919	7.570201314	0	0	1006.836775	0	0	0	0	30.28080526	0	19.46623195	1321.540858	0	0	77.86492781	88.67950111	83.27221446	205.4768928	156.8113129	22924.73249	814.33737	0	5683.058273	1592.986648	0	321.1928272	262.7941313	0	0	0	1595.149563	1231.7799	135.1821663	1560.542928	356.8809191	0	0	0	0	1378.858097	1302.074626	669.4220877	37.85100657	506.1220307	88.67950111	36.76954924	0	0	0	0	0	90.84241577	0	520.180976	0	816.5002846	605.6161052	3220.579931	9954.814729	11.89603064	0	1215.55804	0	1070.642757	0	996.0222015	444.4789629	2114.249081	1214.476582	117.878849	176.2775449	97.33115976	206.5583502	574.2538426	605.6161052	448.8047922	0	57.31723852	55.15432386	154.6483983	1723.842985	0	114.634477	0	74.62055581	0
BP.31.2	346.9672733	0	19.33248737	37.64747541	110.9074275	0	292.0223092	127.1874169	81.39994683	317.4597926	0	0	155.6773983	0	4023.192372	0	42.73497208	410.0522321	0	902.5219104	0	0	73742.24683	299.1448046	4243.989728	0	0	110.9074275	0	0	1459.094047	20.34998671	3532.757692	3119.652962	26.45498272	150.5899016	154.659899	409.0347328	247.2523385	0	0	92.59243951	19.33248737	0	9.157494018	1793.851328	0	0	4167.677277	4691.689435	108.8724289	5760.063737	3641.630121	3705.732579	0	0	7129.617843	1953.598724	0	342.897276	214.6923598	0	192.3073744	0	1372.606603	319.4947913	0	1169.106736	23767.76697	0	0	0	358.159766	456.8572016	1048.024315	594.2196118	48.8399681	173.9923863	122.0999202	0	0	2657.708264	1492.671525	0	25.43748338	163.817393	0	326.6172866	0	669.5145626	258.4448312	533.1696517	8312.96957	5130.231649	4932.836778	0	1060.234307	1526.249003	13.22749136	1102.969279	714.2845334	2146.923598	1586.281464	0	88.52244217	65.11995746	226.9023518	544.3621444	280.8298165	1015.464337	0	26.45498272	0	86.4874435	874.031929	94.62743818	550.4671404	437.5247142	0	17.2974887
EP.39.2	71.49878294	0	39.72154608	83.41524676	142.9975659	104.2690585	485.5959008	429.9857363	63.55447372	78.4500535	0	0	569.0111476	0	0	0	1416.073118	183.7121506	99.30386519	3886.753284	0	0	168190.9565	39.72154608	2851.01397	0	0	0	0	0	3118.141367	27.80508225	4973.137569	1485.585823	24.8259663	215.4893875	341.6052963	854.0132407	226.4128126	88.38044002	0	0	43.69370069	31.77723686	33.76331417	8357.413295	0	13.90254113	39.72154608	414.0971179	160.8722616	1009.920309	1352.518644	10892.64097	317.7723686	0	5062.511048	1180.722957	38.72850743	0	280.0368998	0	208.5381169	22.83988899	1456.787702	640.5099305	145.9766818	1155.896991	3804.331076	0	0	0	0	817.2708106	1246.263508	320.7514846	51.6380099	318.7654073	567.0250703	122.1437542	0	368.4173399	0	0	30.78419821	179.739996	0	650.440317	0	581.92065	380.3338037	3423.004233	23885.5587	28.79812091	365.4382239	586.8858433	60.57535777	1166.820416	7.944309216	352.5287214	294.9324796	3363.421914	985.0943427	64.54751238	99.30386519	115.1924836	277.0577839	22.83988899	507.4427511	594.8301525	0	71.49878294	0	105.2620971	1089.363401	0	169.8096095	0	180.7330347	0
EF.46.2	5.20455602	0	61.41376104	102.009298	92.64109716	0	315.3960948	6.245467225	0	68.70013947	0	0	0	0	0	0	1338.611808	0	0	130.1139005	0	0	27765.26546	42.67735937	1214.743375	0	0	0	0	0	905.5927476	18.73640167	1988.1404	969.088331	0	8.327289633	0	402.832636	19.77731288	22.90004649	0	0	11.45002325	0	18.73640167	695.3286843	0	0	51.004649	44.75918178	106.1729428	116.5820549	121.7866109	2303.536495	0	68.70013947	3123.774523	688.0423059	0	59.33193863	105.1320316	0	0	13.53184565	884.7745235	505.8828452	86.39562994	1006.561134	58.29102743	0	0	0	0	608.9330544	732.8014877	522.5374245	39.55462576	281.0460251	60.37284984	46.84100418	0	197.7731288	0	0	10.40911204	0	0	68.70013947	0	446.5509066	281.0460251	4280.226871	9516.010228	0	100.9683868	0	16.65457927	0	0	389.3007903	458.0009298	38.51371455	332.0506741	88.47745235	123.8684333	0	41.63644816	0	355.9916318	747.3742445	0	0	46.84100418	1435.41655	703.655974	0	0	0	32.26824733	17.69549047
EF.47.2	3.271226277	0	10.90408759	35.98348904	75.23820436	52.33962042	153.747635	8.723270071	57.79166422	45.79716787	0	0	40.34512408	0	0	0	147.2051824	0	44.70675911	501.58802910000003	0	0	28624.32033	42.52594159	1003.176058	0	0	52.33962042	0	124.3065985	740.3875473	0	3585.263999	379.4622481	0	7.632861312	0	0	0	0	0	0	21.80817518	0	16.35613138	1072.962219	0	16.35613138	79.5998394	45.79716787	47.97798539	170.1037664	224.6242043	1632.341912	0	0	4841.414889	659.6972991	0	43.61635035	107.9504671	0	0	0	778.5518538	316.2185401	121.0353722	612.8097225	110.1312846	0	0	0	0	384.9142919	953.0172552	413.2649196	31.62185401	173.3749927	56.70125546	142.8435474	5.452043794	100.3176058	0	0	0	0	0	49.06839415	0	342.3883503	187.5503065	98.1367883	5087.847269	9.81367883	540.8427444	0	27.26021897	0	2.180817518	216.991343	27180.61913	2179.727109	381.6430656	0	27.26021897	0	61.06289049	63.24370801	256.2460583	113.4025109	0	0	37.0738978	77.41902188	485.2318977	0	85.05188319	158.10927	563.7413283	0
EF.48.2	35.51121634	0	100.7750734	218.8258737	545.145159	87.33839695	4227.75427	3.839050416	173.7170313	413.6576823	0	0	185.2341826	98.8555482	233.2223127	0	453.007949	84.45910914	126.6886637	20746.22845	0	0	85390.07887	0	13053.73118	0	0	1661.349067	0	332.0778609	2916.718553	106.533649	1243.852335	25888.63648	26.87335291	286.009256	181.3951321	912.7342363	1403.172927	0	46.06860499	0	93.09697258	0	0	4282.460739	259.1359031	8.637863435	107.4934116	639.2018942	752.4538814	5528.232598	8276.992696	21685.83603	1027.905749	350.3133504	6771.12517	9291.461768	317.6814219	480.8410645	1114.284383	0	0	400.2210058	828.2751272	4105.8644190000005	108.4531742	838.8325158	2710.369593	0	0	0	0	4366.919848	16289.09091	1265.926875	44.14907978	2018.380756	65.26385706	845.550854	9.597626039	1048.060763	663.1959593	1052.859576	0	328.2388105	0	925.2111501	0	386.7843294	2882.167099	1134.439398	24628.46818	386.7843294	794.683436	1758.28509	525.9499069	2415.722474	6.718338227	2374.452682	3945.584065	773.5686587	3250.715939	310.9630837	628.6445055	213.0672981	406.939344	0	3947.50359	1533.700641	0	479.8813019	82.53958393	0	5931.332892	0	2687.335291	24.9538277	106.533649	27.83311551
EP.44.2	26.77716526	0	0	31.92662012	36.046184	0	148.3042999	342.9536935	19.56792846	50.4646576	0	0	0	0	41.19563886	0	21.6277104	0	0	686.937278	0	1891.909715	35894.79003	67.97280412	1100.953448	0	0	50.4646576	0	0	898.0649271	0	3971.259586	12568.78942	0	0	0	0	16.47825554	0	0	0	0	0	15.44836457	3085.55335	0	7.2092368	42.22552983	75.18204092	96.80975132	143.154845	393.4183511	2206.026461	0	239.9645963	6403.862061	552.0215607	0	48.40487566	130.7961534	0	0	14.4184736	856.8692883	333.6846748	82.39127772	690.0269509	1479.953326	0	0	0	0	458.3014823	259.5325248	596.3068725	50.4646576	196.7091755	132.8559353	60.76356732	0	0	0	0	0	113.2880069	0	144.184736	0	370.7607497	188.4700478	78.27171383	8100.092491	18.53803749	28.8369472	1266.765895	67.97280412	0	4.119563886	324.415656	16165.16869	2094.798236	370.7607497	0	21.6277104	107.108661	69.00269509	20.59781943	244.0841602	220.3966679	0	27.80705623	0	1558.22504	468.600392	0	36.046184	182.2907019	921.7524195	0
BF.23.2	0	0	129.5492781	125.950687	0	0	18144.09611	165.5351887	251.9013741	0	0	0	122.352096	0	0	0	0	158.3380066	0	0	0	0	97054.00084	0	5635.393597	0	0	921.2393109	0	0	2889.66862	143.9436423	6977.668062	8352.329846	0	0	0	0	107.9577317	71.97182116	0	0	122.352096	597.3661156	0	5469.858408	0	89.96477645	8417.104485	1320.682918	780.8942596	2069.189858	4188.759992	18360.01158	0	233.9084188	15419.96268	4091.598033	0	575.7745693	446.2252912	0	0	0	690.9294832	1515.006835	467.8168376	457.0210644	11159.23087	0	0	0	0	1900.056079	1842.478622	4210.351538	61.17604799	701.7252563	86.36618539	510.9999303	75.57041222	712.5210295	0	0	104.3591407	359.8591058	0	449.8238823	0	0	1007.605496	1108.366046	15150.06835	68.3732301	2760.119342	0	518.1971124	4289.520541	64.77463905	1209.126596	46036.77541	1320.682918	1655.351887	0	0	0	122.352096	0	1288.295599	1259.50687	0	0	0	1108.366046	2270.710958	0	223.1126456	0	0	0
BF.24.2	0	6012.781304	0	15.51158789	53.06595856	29.39037705	883.3441101	5.714795537	0	120.0107063	24469.12169	0	0	0	1291.543791	0	0	35.92157195	0	1703.825469	0	0	22920.4121	66.12834836	2541.451215	0	0	169.8110674	0	45.7183643	354.3173233	77.55793943	49.80036111	234.306617	0	201.6506425	0	0	27.75757832	22.04278279	0	0	0	0	0	1212.353053	72.65954326	80.00713752	0	5695.201952	92.25312795	5246.998702	7571.287687	3869.732978	0	37.55437067	3600.321188	1885.066128	0	185.3226553	77.55793943	0	0	0	51.43315983	284.1069781	0	12.24599044	2992.920063	0	2699.832692	4613.472797	0	433.5080614	355.950122	582.0927454	21.22638342	143.6862878	12.24599044	0	0	1396.859309	1839.347764	0	84.90553369	0	6.531194899	20.40998406	0	0	253.9002017	202.4670419	1450.741667	4323.651023	231.0410196	0	716.7986402	426.9768665	20.40998406	0	51671.54845	543.7219754	219.6114285	0	29.39037705	53.88235792	44.08556557	0	256.3493998	105.3155178	0	28.57397768	0	0	710.2674453	0	5086.984427	0	0	0
EP.45.2	10.57113306	0	0	32.77051248	297.0488389	0	466.1869679	3.171339918	78.22638463	91.96885761	0	0	66.59813827	0	2679.78223	0	504.2430469	94.08308422	60.25545843	5995.946671	0	0	34002.04948	53.9127786	1771.721901	0	0	124.7393701	0	0	786.4922995	44.39875885	4193.568484	179.709262	0	31.71339918	0	258.9927599	33.82762579	22.19937942	0	0	8.456906447	0	13.74247298	1428.160076	0	7.399793141	49.68432537	226.2222474	36.9989657	453.5016082	488.3863473	7784.582384	326.6480115	0	4686.183285	2542.357501	26.42783265	136.3676165	120.5109169	110.9968971	0	22.19937942	1674.467476	429.1880022	101.4828774	1298.13514	145.8816362	0	0	0	0	560.2700521	496.8432537	215.6511144	58.14123182	269.563893	103.597104	36.9989657	7.399793141	305.5057454	0	0	21.14226612	89.854631	0	247.3645136	0	788.6065262	366.8183171	140.5960697	12574.36277	12.68535967	1621.611811	1037.028153	38.05607901	669.1527226	136.3676165	349.9045042	180.7663753	2101.541252	557.0987122	28.54205926	121.5680302	56.02700521	206.1370946	0	525.385313	590.926338	0	0	0	133.1962765	726.2368411	0	78.22638463	342.5047111	556.0415989	0
EP.49.2	3.335615067	0	7.783101824	21.12556209	40.02738081	32.24427899	1116.319176	6.671230135	54.48171277	86.72599175	0	0	28.90866392	0	146.767063	0	22.23743378	21.12556209	167.8926251	8472.462271	0	28.90866392	22279.68491	215.7031077	1140.780353	0	0	111.1871689	0	0	869.4836609	0	1375.385279	5927.387975	0	0	0	0	31.1324073	13.34246027	0	0	0	0	14.45433196	1107.424202	0	0	33.35615067	564.8308181	53.36984108	562.6070747	145.6551913	8721.52153	311.324073	0	6520.015585	590.4038669	14.45433196	114.522784	132.312731	0	0	0	678.2417304	414.7281401	96.73283696	611.529429	612.6413007	0	0	0	0	549.2646144	435.8537021	0	38.91550912	202.3606474	51.1460977	22.23743378	4.447486757	103.4040671	0	0	0	77.83101824	0	184.5707004	0	319.1071748	284.6391524	3112.128858	9969.041565	0	430.2943437	1914.643049	34.46802236	0	5.559358446	359.1345556	489.2235432	2844.167781	443.636804	50.03422601	111.1871689	14.45433196	95.62096527	179.011342	144.5433196	245.7236433	0	0	0	44.47486757	584.8445085	0	0	187.9063155	14.45433196	0
EF.51.2	10.60468555	0	0	56.87967702	1093.246673	101.2265438	346.0983737	10.60468555	106.0468555	111.8312294	0	0	0	0	0	0	85.80154668	64.59217559	254.5124531	2339.779256	0	0	54131.13533	42.41874218	20185.5369	0	115.6874787	0	0	273.7936995	2363.880814	0	6567.19254	740.3998635	69.41248721	49.16717844	0	929.3560787	1173.263846	212.0937109	0	0	111.8312294	0	0	10157.36063	0	19.28124645	39.52655521	355.7389969	202.4530877	1107.707608	709.5498692	52613.70124	961.1701353	206.309337	5117.242807	2000.429319	0	4802.95849	173.531218	0	0	23.13749574	131.1124758	10485.14182	321.9968156	295.9671329	260.296827	0	0	0	108.9390424	10408.98089	1157.838849	465.6421017	194.7405891	2662.740134	27.95780735	49.16717844	0	582.2936427	0	1205.077903	0	123.3999773	0	835.8420334	0	191.8484021	5484.550552	323.9249403	7283.490845	54.95155237	502.2764699	3043.544752	170.639031	445.3967929	0	906.218583	1100.959172	2881.582281	1325.585693	54.95155237	143.645286	73.26873649	199.5609007	1452.84192	4248.622654	333.5655635	0	53.02342773	0	311.3921301	19860.6479	0	442.5046059	0	0	0
EP.51.2a	0	0	0	0	0	0	1266.344372	36.44156467	0	0	0	0	291.5325174	0	0	0	0	264.2013439	0	1803.857451	0	0	65786.13463	182.2078234	8982.845692	0	0	1986.065275	0	1147.909287	4655.409887	54.66234701	10385.84593	209.5389969	145.7662587	91.10391169	0	0	628.6169906	0	0	0	464.6299496	0	218.649388	4600.74754	583.0650348	36.44156467	227.7597792	628.6169906	0	1812.967843	1147.909287	7980.702664	0	0	47829.55364	5065.37749	327.9740821	0	747.0520758	0	0	127.5454764	4773.844972	4445.87089	2113.610751	5001.604752	610.3962083	0	0	0	0	5010.715143	5721.325654	0	127.5454764	1931.402928	245.9805616	437.2987761	0	1084.136549	0	0	628.6169906	0	54.66234701	1065.915767	0	2933.545956	2897.104392	993.0326374	18566.9772	91.10391169	674.1689465	0	0	0	0	2678.455004	109.324694	3753.481162	2988.208303	0	209.5389969	63.77273818	947.4806815	619.5065995	2687.565395	983.9222462	0	0	0	0	5949.085433	0	0	1639.87041	9620.573074	0
