Species	10776.Healthy	10850.Healthy	10543.Healthy	10246.Healthy	10156.Gastrectomy	10684.Healthy	10463.Healthy	10100.Healthy	10342.Gastrectomy	10357.Healthy	10234.Gastrectomy	10537.Healthy	10304.Healthy	10701.Healthy	10197.Healthy	10486.Healthy	10132.Healthy	10680.Gastrectomy	10036.Healthy	10487.Healthy	10166.Gastrectomy	10317.Healthy	10183.Healthy	10791.Gastrectomy	10319.Gastrectomy	10208.Healthy	10554.Gastrectomy	10465.Healthy	10784.Healthy	10341.Healthy	10114.Healthy	10558.Gastrectomy	10215.Healthy	10794.Healthy	10423.Gastrectomy	10207.Healthy	10112.Gastrectomy	10205.Gastrectomy	10354.Healthy	10741.Healthy	10632.Healthy	10107.Healthy	10696.Gastrectomy	10538.Gastrectomy	10623.Gastrectomy	10360.Gastrectomy	10258.Healthy	10673.Gastrectomy	10192.Gastrectomy	10657.Healthy	10064.Gastrectomy	10433.Gastrectomy	10025.Healthy	10037.Healthy	10257.Gastrectomy	10060.Healthy	10297.Gastrectomy	10378.Healthy	10244.Healthy	10291.Gastrectomy	10647.Healthy	10501.Gastrectomy	10250.Healthy	10519.Healthy	10540.Gastrectomy	10733.Healthy	10219.Healthy	10563.Gastrectomy	10369.Gastrectomy	10355.Gastrectomy	10058.Healthy	10176.Gastrectomy	10048.Healthy	10451.Gastrectomy	10751.Gastrectomy	10105.Healthy	10703.Gastrectomy	10599.Gastrectomy	10080.Healthy	10807.Healthy	10395.Gastrectomy	10742.Gastrectomy	10321.Gastrectomy	10302.Healthy	10810.Gastrectomy	10167.Gastrectomy	10659.Healthy	10231.Healthy	10690.Gastrectomy	10457.Gastrectomy	10698.Healthy	10782.Gastrectomy	10340.Healthy	10189.Gastrectomy	10226.Healthy	10106.Healthy
k__Bacteria|p__Deinococcus_Thermus|c__Deinococci|o__Thermales|f__Thermaceae|g__Meiothermus|s__Meiothermus_silvanus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae|g__Methanobrevibacter|s__Methanobrevibacter_smithii	0	0	0	0	0	0.16243	0	0	0.69675	0	0	0	0	0	0	0	0	0.13386	0	0	0	0	0	0.06494	0	0	0	0	0	0	0	0	0	0	0	0.02353	0	0	0	0	0	0	0	0	0	0	0	0.01277	0	0	0.1188	0	0	0	0	0	1.291	0	0	0	0	0	0	0.01023	0.02876	0	0	0	0	0	0	0	0	0	0	0.19237	0	0	0	0	0	0	0	0	0	0.0011	0	0	0	0	0.00302	0	0	0	0.00886	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Mitsuokella|s__Mitsuokella_multacida	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01761	0	0	0	0	0.02345	0	0	0	0	0	0	0	0	0	0	0.3682	0	0	0	0	0	0	0	0	0	0.16766	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.08655	0	0	0	0	0	0	0	0	0	0	0.83033	0	0.17103	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Neisseria|s__Neisseria_flavescens	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00916	0	0	0.03604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Neisseria|s__Neisseria_meningitidis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003	0	0	0.00249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Neisseria|s__Neisseria_sicca	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01417	0	0	7.5e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Neisseria|s__Neisseria_subflava	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00184	0	0	0.00581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Odoribacter|s__Odoribacter_laneus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.28472	0	0	0	0	0	0	0	0	0.17176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.62499	0	0	0	0	0	0	0	0	0	0	0	0	2.55445	0	0	0	0	0.0084	0	0	0	0	0	0	0	0.01564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Odoribacter|s__Odoribacter_splanchnicus	0.2103	0	0.18209	0	0.10186	0.81909	0	0	0.16975	0	0	0	0	0	0	0	0	0.19098	0	0	0.19385	0.17188	0	0.98766	0.13717	0.10959	0.28785	1.08476	0.2407	0.43737	0	0.41341	0.77919	1.6298	0	0.42793	0.51313	0.74734	0	0	0.34865	0	0.21919	0.51761	0	0	1.46136	0.10872	0.42539	0	0	0	0	0	0	0	1.81444	0	0	0	0	0.41899	0.17643	0.39443	0	0	0	0.6741	1.24384	0.12479	0	0.25648	0.09325	0.583	1.13589	0.41505	0.36172	0.09185	0	0	0	0.20201	1.09671	0.23442	0.58593	0	0	0.91098	0.0952	0	0	0.25491	0	1.943	0.18751	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Olsenella|s__Olsenella_uli	0	0	0	0	0	0	0	0	0	0	0	0.01236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00546	0	0	0	0.00755	2.1e-4	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Oribacterium|s__Oribacterium_sinus	0	0	0	0	0.00503	0	0	0	0	0	0	0	0	0	0	0	0.11057	0.00811	0	0	0	0	0	0	0.02341	6.8e-4	0	0	0	0	0	0.00631	0	0	0.01908	0.00521	0	0	0	0	0	0.00856	0	0	2.2e-4	0.00514	0	0	0	0	0	0	0	0	0	0.0023	0.00228	0	0	0.0019	0.0135	0	0	0	0.00899	0.00685	0.00392	2.7e-4	0.00486	6.1e-4	0	0.00909	0	0.00152	0	0	0.0102	0	0.0162	0	0	0.14783	0.00202	0	0.00349	0	0.00115	0	0	0	0.01149	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae|g__Oscillibacter|s__Oscillibacter_sp_KLE_1745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.30661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25233	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Oxalobacteraceae|g__Oxalobacter|s__Oxalobacter_formigenes	0	0	0	0	0	0	0	0	4.1e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00217	0	0	0	0	0	0	0.01221	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03125	0	0	0	0	0	0	0	0	0	0	0.01837	0	0.00254	0	0	0	0	0	0.01369	0	0	0	0	0	0	0	0	0.00212	0	0	0	0	0	0	0	0	0.26949	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Parabacteroides|s__Parabacteroides_distasonis	0.32711	2.40615	2.28681	0	0.57334	0.28207	0	1.26457	0	0.73013	0.84713	0.08454	0.33785	0	0.02846	0.28595	1.43268	0.00719	2.94047	2.34394	0.0087	0	0	0	1.39568	0.02565	0.03948	5.43537	14.96839	4.2e-4	0	1.13997	0	0.89474	0.58592	0.04441	5.87366	0.89364	0	1.82917	0.84151	0.57079	0.13631	8.46171	0.00236	0.03965	32.95673	0.24281	0	0	0	0	0	24.31194	3.6447	0.1113	0	0.36684	2.89045	0	0	8.08651	0.33937	0	0.55162	6.32568	2.9524	2.17497	0.05007	1.31824	5.79464	0.27595	0	0.47282	7.12202	0.62039	1.12699	0.30174	0.00248	0	0.16824	3.8125	0.38923	0.17971	2.57839	0.49971	0	6.00885	0.42357	14.18846	0.58938	0.7079	0	0.85367	0.00804	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Parabacteroides|s__Parabacteroides_goldsteinii	0	0	0.26774	0.07504	0	0.24421	0	0.0497	0	0.06945	0.01011	0	0	0	0	0	0	0.03698	0	0	0.00707	0.10403	0	0	0	0	0.02836	0.0438	0	0.02157	0.13522	0	0	0.144	0	0.37448	0.91005	0.56033	0	0	0.50636	0	0.0011	0	0.01643	0	0	0.0699	0.01131	0	0.77989	0	0	0	0	0	0	0	0	0.026950000000000002	0	0	0	0.0024	0.18175	0	0.17947	0	0.16113	0.23272	0.02368	0.00226	0	0.0257	0	0	0	0	0	0	0	0	0.00385	0	0	0.02144	0	0	0	1.04684	0.01537	7.5e-4	0	0.1483	0.00363	0.00481
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Parabacteroides|s__Parabacteroides_johnsonii	0	0	0.74306	0	0	0.02648	0	0	0	0	0	0	0	0	0	0	0	0	0.58681	0	0	0	0	0	0.02209	0	0.01822	0	0	0.01179	0	4.3e-4	0.18427	0	0	0.198	0.0168	0.0306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.27713	0	0	0	2.1579	0	0	0	0.04867	0	0	0	0.17513	0	0	0	0	0.53747	0.00626	0.04244	0	0	0	0	0.01218	0	0	0	0	9.8e-4	0	0	0.03508	0.0616	0	0	0.01424	0	0	0	0.14758	0.82785	0.0058	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Parabacteroides|s__Parabacteroides_merdae	2.43009	0.0909	0	4.91904	0.29519	0.50882	1.55665	1.0252	0.36414	0	1.57358	0.18845	0.4113	19.87126	0.0172	0	1.88613	0.79923	7.5e-4	2.82787	2.42851	2.99755	0	9.08398	0.18454	5.77372	0.8802	0.97607	0	1.26095	0	0.58438	1.09137	1.59601	0.28157	0.41098	2.33763	4.6263	0	2.63594	2.65623	0.19216	0.84908	3.04293	0.10804	0.24524	0	0	11.58923	2.50467	0	9.50565	0.51484	0.00263	3.54826	0	0.35236	1.63168	0	1.07548	0.01277	0.53062	1.7582	1.048	1.07477	0	0	0.31275	2.60703	0.33299	2.37387	0.28203	0.73759	1.83262	1.10215	1.10545	0.55253	1.47094	0	0	0.53435	0.35825	1.56544	1.02473	1.67291	0.47547	3.29977	0.71195	0.24045	0	1.05945	0.43076	2.11061	2.93713	0.66005	2.91859
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Paraprevotella|s__Paraprevotella_clara	0	0	0	0	0.04993	0	0	0.25264	0	0	0	0	0	0	0	0	0	0	0	0.75701	0	0	0	0	0.00897	0	0.05621	0	0	0	0	0.33564	0	0.96645	0	0	0.71128	0.60199	0	0	0	0	0.36845	0	0.0688	0	0	0	0	0	0	0	0.13061	0	0	0	0	0	0	0	0	0	0	0.0656	0	0	0	0	0	0.26511	0	0.12421	0	0	0	1.56421	0	0	0	0	0	0	0.07502	0	0	0.1017	0	0.10098	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Paraprevotella|s__Paraprevotella_xylaniphila	0	1.97891	0	0.81012	0.00511	0.81001	0	0.02461	0.52974	0	0	0	0	0	0	0	0	0	0	0.14318	0.40503	0	0	0	0	0	0.00216	0	0	0	0	0.001	0.86921	0.0604	0	0.1276	0.05044	6.4e-4	0	0	0	0	0.00122	0	0	0	0	0	0	0	0	0	0.01213	0	0	0	0.22046	0	0	0	0	0	0	0.00847	0	0	0	0	3.18116	0.02026	0	0.04077	0	0	0	0	0	0	0	0	0	0	0.00538	0	0.00291	0.02917	0	0.00156	0.06579	0	0	0	1.06424	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Parascardovia|s__Parascardovia_denticolens	0	0	0	0	0	0	0.00205	0	0	0	0	0.00163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0265	0	0	0	0	0.0013	0	0	0	0	0	0	0.05565	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XI_Incertae_Sedis|g__Parvimonas|s__Parvimonas_micra	0	0	0	0	0	0	0	0	0	0	0.00225	0	0	0	0	0	0.03768	0	0.0027	0	0	0	0	0	0	0.0041	0	0	0	0	0	0	0	0	0	0	0	0	0.04274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00179	0	0	0	0	0	0	0	0	0	0.01741	0	0	0	0	0	0	0	0	0	0	0	0.00348	1.9e-4	0	0	0.00172	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XI_Incertae_Sedis|g__Peptoniphilus|s__Peptoniphilus_lacrimalis	0	0	0	0	0	0	0	0.00636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Peptostreptococcus|s__Peptostreptococcus_stomatis	0.03044	0	0.02165	0	0.00128	0	0	0.00502	0	0	0.0118	0	0	0	0	0	0.01929	0	0	0	0	0	0	0	0.00682	0.00927	0.00257	0	0	0	0	0	0	0	0	0	0	0	0.32453	0	0	0	0	0	0	0.00436	0.00376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01309	0.13681	0	0	0	0	1.8e-4	0.04794	0	0	0	0	0	0.03648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Viruses_noname|f__Retroviridae|g__Gammaretrovirus|s__Porcine_type_C_oncovirus	0	0	0	0	0.0048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00228	0	0	0	0	0	0	0	0.00151	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Porphyromonas|s__Porphyromonas_asaccharolytica	0	0	0	0	0	0	0	0.00102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Porphyromonas|s__Porphyromonas_endodontalis	0	0	0	0	0	0	0	0	0	0	0.01826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01187	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Porphyromonas|s__Porphyromonas_gingivalis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_bivia	0	0	0	0	0	0	0	0.00216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02575	0	0	0	0	0.02071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_buccae	0	0	0	0	0	0	0	0	0	0	0	0.04036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01908	0	0	0	0	0	0	0	0	0	0	0	0	0	3.4e-4	0	3.56058	0	0	0.00495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03664	0	0	0	0.01078	0	0	0	0	0.00121	0	0	0	0	0.00148	0	0	0	0	0	0	0	0.00215	0	0.00678	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_copri	0.00485	0	0	0	23.95919	38.20209	0	0	16.27437	21.83804	28.63105	0	0	0	0	0	0	20.59011	0	1.09609	63.72666	0.00552	0	3.23984	11.93635	0.00395	0	0	0	0	0	0.18497	0.00319	0	40.67186	47.54353	0	27.23979	0	0	37.09727	0	31.49551	0	42.2009	44.39676	0	0	0	0	0	13.80621	0	0	0	0	8.12942	0	3.13868	0	0	0	0	42.66824	9.81142	0	0.01901	0	46.00164	36.51409	1.99108	0	0	0	0	41.11232	0	0	0	0	0	0	14.00429	35.85552	43.02075	4.88828	0	27.44932	27.23479	0	5.87291	0	5.13159	0	0.00598	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_dentalis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_denticola	0	0	0	0	0	0	0	0	0	0	0	0.00983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00153	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01289	0	0	0	0	0.07398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00378	0	0	0	0	0.00202	0	0	0	0	0	0	0	0	0	0	0	0	2.2e-4	0	0.03515	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_disiens	0	0	0	0	0	0	0	0.02686	0	0	0	0	0	0	0.02329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_histicola	0	0	0	0	0.00248	0	0	0	0.00262	0	0.10009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00119	0	0	8e-4	0	0.03912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00105	0	0	0	0	0	0	0	0	0.01045	0	0	0	0.00431	3.5e-4	0	0	0.00263	0	0.00269	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_intermedia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_melaninogenica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01255	0	0.00482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.1e-4	0	0.08897	0	0	0	0	0	0	0	0	0	4.9e-4	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_nanceiensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.9e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4e-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_nigrescens	0	0	0	0	0	0	0	0	0	0	0	0.00813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_oris	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_oulorum	0	0	0	0	0	0	0	0	0	0	0	0.00788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_salivae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.9e-4	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_stercorea	0	0	0	0	8.35765	0	0	0	0	0	5.98614	0	0	0	0	0	0	0	0	0	7.1e-4	0	0	3.67959	2.87782	0	0	0	0	0	0	0	0	0	0	0.00433	0	0	0	2.35964	0	1.95069	0	5.21084	0	2.53195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17746	0	0.00231	0.30082	0	0	1.45009	18.90543	0	0	0	0	0	0	0	0	0	0	13.29706	9.06615	0	15.22414	0	2.25008	5e-4	0	4e-4	0	0	0	36.25675	0
